# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 3274 3 464 64769 556875 3 /var/www/knoxxaibot_v1/node_modules/semver/functions/inc.js
DUPTYPE_WITHIN_SAME_TREE -3274 5 464 64769 555127 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/functions/inc.js
DUPTYPE_FIRST_OCCURRENCE 7328 6 468 64769 555483 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/strip-ansi/index.js
DUPTYPE_WITHIN_SAME_TREE -7328 7 468 64769 555140 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/strip-ansi/index.js
DUPTYPE_FIRST_OCCURRENCE 7676 8 484 64769 556468 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/mkdirp-manual.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7676 8 484 64769 556470 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/mkdirp-manual.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 7928 9 487 64769 556467 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/mkdirp-manual.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7928 9 487 64769 556469 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/mkdirp-manual.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 5647 4 488 64769 540247 3 /var/www/knoxxaibot_v1/node_modules/winston-transport/node_modules/readable-stream/readable-browser.js
DUPTYPE_WITHIN_SAME_TREE -5647 4 488 64769 541442 3 /var/www/knoxxaibot_v1/node_modules/winston/node_modules/readable-stream/readable-browser.js
DUPTYPE_FIRST_OCCURRENCE 7748 8 489 64769 555956 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/strip-trailing-slashes.js
DUPTYPE_WITHIN_SAME_TREE -7748 8 489 64769 555958 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/strip-trailing-slashes.js
DUPTYPE_FIRST_OCCURRENCE 7737 8 489 64769 555647 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/normalize-unicode.js
DUPTYPE_WITHIN_SAME_TREE -7737 8 489 64769 555649 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/normalize-unicode.js
DUPTYPE_FIRST_OCCURRENCE 7738 8 490 64769 555652 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/normalize-windows-path.js
DUPTYPE_WITHIN_SAME_TREE -7738 8 490 64769 555654 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/normalize-windows-path.js
DUPTYPE_FIRST_OCCURRENCE 562 2 496 64769 537587 3 /var/www/knoxxaibot_v1/node_modules/graceful-fs/clone.js
DUPTYPE_WITHIN_SAME_TREE -562 4 496 64769 554785 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/graceful-fs/clone.js
DUPTYPE_FIRST_OCCURRENCE 7675 8 503 64769 556790 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/mkdirp-manual.d.ts
DUPTYPE_WITHIN_SAME_TREE -7675 9 503 64769 556791 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/mkdirp-manual.d.ts
DUPTYPE_WITHIN_SAME_TREE -7675 8 503 64769 556792 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/mkdirp-manual.d.ts
DUPTYPE_WITHIN_SAME_TREE -7675 9 503 64769 556789 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/mkdirp-manual.d.ts
DUPTYPE_FIRST_OCCURRENCE 5517 4 515 64769 540116 3 /var/www/knoxxaibot_v1/node_modules/retry/test/integration/test-forever.js
DUPTYPE_WITHIN_SAME_TREE -5517 6 515 64769 555980 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/test/integration/test-forever.js
DUPTYPE_FIRST_OCCURRENCE 4210 4 522 64769 540571 3 /var/www/knoxxaibot_v1/node_modules/formdata-node/lib/cjs/isPlainObject.js
DUPTYPE_WITHIN_SAME_TREE -4210 5 522 64769 541975 3 /var/www/knoxxaibot_v1/node_modules/form-data-encoder/lib/cjs/util/isPlainObject.js
DUPTYPE_FIRST_OCCURRENCE 7719 8 528 64769 555963 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/symlink-error.js
DUPTYPE_WITHIN_SAME_TREE -7719 8 528 64769 555965 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/symlink-error.js
DUPTYPE_FIRST_OCCURRENCE 7754 8 549 64769 556121 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/winchars.js
DUPTYPE_WITHIN_SAME_TREE -7754 8 549 64769 556123 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/winchars.js
DUPTYPE_FIRST_OCCURRENCE 3298 3 577 64769 556896 3 /var/www/knoxxaibot_v1/node_modules/semver/ranges/min-satisfying.js
DUPTYPE_WITHIN_SAME_TREE -3298 5 577 64769 555593 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/ranges/min-satisfying.js
DUPTYPE_FIRST_OCCURRENCE 4002 4 578 64769 540167 3 /var/www/knoxxaibot_v1/node_modules/@dabh/diagnostics/browser/production.js
DUPTYPE_WITHIN_SAME_TREE -4002 4 578 64769 540172 3 /var/www/knoxxaibot_v1/node_modules/@dabh/diagnostics/node/production.js
DUPTYPE_FIRST_OCCURRENCE 3297 3 579 64769 556894 3 /var/www/knoxxaibot_v1/node_modules/semver/ranges/max-satisfying.js
DUPTYPE_WITHIN_SAME_TREE -3297 5 579 64769 555585 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/ranges/max-satisfying.js
DUPTYPE_FIRST_OCCURRENCE 7694 8 592 64769 556066 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/use-native.js
DUPTYPE_WITHIN_SAME_TREE -7694 8 592 64769 556069 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/use-native.js
DUPTYPE_FIRST_OCCURRENCE 7708 8 601 64769 555651 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/normalize-windows-path.js
DUPTYPE_WITHIN_SAME_TREE -7708 8 601 64769 555653 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/normalize-windows-path.js
DUPTYPE_FIRST_OCCURRENCE 5687 5 616 64769 541955 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/scripts/check-format.d.ts
DUPTYPE_WITHIN_SAME_TREE -5687 6 616 64769 543229 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/scripts/check-format.d.ts
DUPTYPE_WITHIN_SAME_TREE -5687 6 616 64769 543226 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/scripts/run-format.d.ts
DUPTYPE_WITHIN_SAME_TREE -5687 5 616 64769 541952 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/scripts/run-format.d.ts
DUPTYPE_FIRST_OCCURRENCE 1741 2 619 64769 556833 3 /var/www/knoxxaibot_v1/node_modules/semver/range.bnf
DUPTYPE_WITHIN_SAME_TREE -1741 4 619 64769 554489 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/range.bnf
DUPTYPE_FIRST_OCCURRENCE 2931 3 633 64769 538251 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/package_20210527204913.json
DUPTYPE_WITHIN_SAME_TREE -2931 3 633 64769 538252 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/package_20210527204925.json
DUPTYPE_FIRST_OCCURRENCE 7707 8 639 64769 555646 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/normalize-unicode.js
DUPTYPE_WITHIN_SAME_TREE -7707 8 639 64769 555648 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/normalize-unicode.js
DUPTYPE_FIRST_OCCURRENCE 7731 8 647 64769 555226 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/index.js
DUPTYPE_WITHIN_SAME_TREE -7731 8 647 64769 555348 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/index.js
DUPTYPE_FIRST_OCCURRENCE 7718 8 651 64769 555955 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/strip-trailing-slashes.js
DUPTYPE_WITHIN_SAME_TREE -7718 8 651 64769 555957 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/strip-trailing-slashes.js
DUPTYPE_FIRST_OCCURRENCE 7672 8 661 64769 556456 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/index.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7672 8 661 64769 556460 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/index.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 7924 9 664 64769 556455 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/index.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7924 9 664 64769 556459 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/index.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 5689 5 674 64769 541953 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/scripts/license.d.ts
DUPTYPE_WITHIN_SAME_TREE -5689 6 674 64769 543227 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/scripts/license.d.ts
DUPTYPE_FIRST_OCCURRENCE 5698 5 683 64769 541959 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -5698 6 683 64769 543233 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 3249 3 687 64769 538480 3 /var/www/knoxxaibot_v1/node_modules/retry/example/dns.js
DUPTYPE_WITHIN_SAME_TREE -3249 5 687 64769 554925 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/example/dns.js
DUPTYPE_FIRST_OCCURRENCE 1976 2 694 64769 537121 3 /var/www/knoxxaibot_v1/node_modules/util-deprecate/package.json
DUPTYPE_WITHIN_SAME_TREE -1976 4 694 64769 556401 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/util-deprecate/package.json
DUPTYPE_FIRST_OCCURRENCE 4122 4 704 64769 541397 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/ms/package.json
DUPTYPE_WITHIN_SAME_TREE -4122 4 704 64769 540476 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/ms/package.json
DUPTYPE_FIRST_OCCURRENCE 7724 8 704 64769 556120 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/winchars.js
DUPTYPE_WITHIN_SAME_TREE -7724 8 704 64769 556122 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/winchars.js
DUPTYPE_FIRST_OCCURRENCE 5688 5 711 64769 541954 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/scripts/format-patterns.d.ts
DUPTYPE_WITHIN_SAME_TREE -5688 6 711 64769 543228 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/scripts/format-patterns.d.ts
DUPTYPE_FIRST_OCCURRENCE 1512 2 716 64769 529856 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/package.json
DUPTYPE_WITHIN_SAME_TREE -1512 3 716 64769 538255 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/package_20210527205145.json
DUPTYPE_WITHIN_SAME_TREE -1512 3 716 64769 538279 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/package_20210527205156.json
DUPTYPE_FIRST_OCCURRENCE 4848 4 717 64769 554182 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmaccess/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4848 4 717 64769 554190 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmorg/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4848 4 717 64769 554192 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmpack/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4848 4 717 64769 554194 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmpublish/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4848 4 717 64769 554196 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmsearch/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4848 4 717 64769 554198 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmteam/LICENSE
DUPTYPE_FIRST_OCCURRENCE 5648 4 729 64769 540252 3 /var/www/knoxxaibot_v1/node_modules/winston-transport/node_modules/readable-stream/readable.js
DUPTYPE_WITHIN_SAME_TREE -5648 4 729 64769 541446 3 /var/www/knoxxaibot_v1/node_modules/winston/node_modules/readable-stream/readable.js
DUPTYPE_FIRST_OCCURRENCE 1491 2 732 64769 529875 3 /var/www/knoxxaibot_v1/node_modules/ms/package.json
DUPTYPE_WITHIN_SAME_TREE -1491 4 732 64769 556306 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ms/package.json
DUPTYPE_FIRST_OCCURRENCE 5943 5 733 64769 554050 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/git/LICENSE
DUPTYPE_WITHIN_SAME_TREE -5943 5 733 64769 554061 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/promise-spawn/LICENSE
DUPTYPE_FIRST_OCCURRENCE 2323 3 733 64769 538565 3 /var/www/knoxxaibot_v1/node_modules/iconv-lite/encodings/index.js
DUPTYPE_WITHIN_SAME_TREE -2323 5 733 64769 555268 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/iconv-lite/encodings/index.js
DUPTYPE_FIRST_OCCURRENCE 2017 2 734 64769 530141 3 /var/www/knoxxaibot_v1/node_modules/write-file-atomic/LICENSE
DUPTYPE_WITHIN_SAME_TREE -2017 4 734 64769 556577 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/write-file-atomic/LICENSE.md
DUPTYPE_FIRST_OCCURRENCE 4698 4 739 64769 554100 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/bin-links/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 5 739 64769 554051 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/installed-package-contents/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 4 739 64769 554262 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-normalize-package-bin/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 4 739 64769 554264 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-package-arg/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 5 739 64769 554053 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/metavuln-calculator/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 5 739 64769 554067 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/run-script/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4698 5 739 64769 554044 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@npmcli/config/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4851 4 741 64769 554184 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmdiff/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4851 4 741 64769 554186 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmexec/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4968 4 742 64769 554279 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/proc-log/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4968 4 742 64769 554281 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/proggy/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7628 7 745 64769 544001 3 /var/www/knoxxaibot_v1/node_modules/winston-transport/node_modules/readable-stream/lib/internal/streams/state.js
DUPTYPE_WITHIN_SAME_TREE -7628 7 745 64769 544274 3 /var/www/knoxxaibot_v1/node_modules/winston/node_modules/readable-stream/lib/internal/streams/state.js
DUPTYPE_FIRST_OCCURRENCE 1872 2 748 64769 556824 3 /var/www/knoxxaibot_v1/node_modules/touch/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 5 748 64769 554042 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/string-locale-compare/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 4 748 64769 554283 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/promise-all-reject-late/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 4 748 64769 554285 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/promise-call-limit/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 4 748 64769 554289 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/promzard/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 4 748 64769 554127 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/common-ancestor-path/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1872 4 748 64769 554200 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/libnpmversion/LICENSE
DUPTYPE_FIRST_OCCURRENCE 6813 6 751 64769 543245 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/server/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -6813 7 751 64769 544023 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/server/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 4689 4 752 64769 554096 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/aproba/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4689 4 752 64769 554292 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/read-cmd-shim/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7736 8 753 64769 555615 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/mode-fix.js
DUPTYPE_WITHIN_SAME_TREE -7736 8 753 64769 555617 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/mode-fix.js
DUPTYPE_FIRST_OCCURRENCE 4707 4 755 64769 556559 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4707 4 755 64769 556569 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-pick-manifest/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -4707 4 755 64769 554256 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-audit-report/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4725 4 756 64769 554121 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cmd-shim/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4725 4 756 64769 554258 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-bundled/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4725 4 756 64769 554348 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/treeverse/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4725 4 756 64769 554294 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/read-package-json-fast/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7059 6 760 64769 556779 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/commonjs/has-magic.d.ts
DUPTYPE_WITHIN_SAME_TREE -7059 6 760 64769 556780 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/esm/has-magic.d.ts
DUPTYPE_FIRST_OCCURRENCE 7945 9 763 64769 556065 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/use-native.js
DUPTYPE_WITHIN_SAME_TREE -7945 9 763 64769 556068 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/use-native.js
DUPTYPE_FIRST_OCCURRENCE 6811 6 764 64769 543241 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/server/constants.d.ts
DUPTYPE_WITHIN_SAME_TREE -6811 7 764 64769 544019 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/server/constants.d.ts
DUPTYPE_FIRST_OCCURRENCE 1480 2 765 64769 537183 3 /var/www/knoxxaibot_v1/node_modules/minimatch/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554223 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-pipeline/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554174 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/json-stringify-nice/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554228 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-sized/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554170 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/isexe/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 6 765 64769 554332 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tar/node_modules/fs-minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554160 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ini/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 2 765 64769 537475 3 /var/www/knoxxaibot_v1/node_modules/wrappy/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554158 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ignore-walk/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554252 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/nopt/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 5 765 64769 554040 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/fs-minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 6 765 64769 554109 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554363 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/which/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554241 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/mute-stream/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554113 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/chownr/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 2 765 64769 556830 3 /var/www/knoxxaibot_v1/node_modules/semver/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554143 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/fs-minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554266 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-packlist/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 6 765 64769 554129 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cross-spawn/node_modules/which/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554301 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 6 765 64769 554251 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 2 765 64769 530099 3 /var/www/knoxxaibot_v1/node_modules/once/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554329 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tar/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554218 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-flush/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554296 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/read/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1480 4 765 64769 554382 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/yallist/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1408 2 775 64769 529949 3 /var/www/knoxxaibot_v1/node_modules/lru-cache/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1408 4 775 64769 554202 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/lru-cache/LICENSE
DUPTYPE_FIRST_OCCURRENCE 4057 4 783 64769 540122 3 /var/www/knoxxaibot_v1/node_modules/basic-auth/node_modules/safe-buffer/package.json
DUPTYPE_WITHIN_SAME_TREE -4057 4 783 64769 540136 3 /var/www/knoxxaibot_v1/node_modules/string_decoder/node_modules/safe-buffer/package.json
DUPTYPE_WITHIN_SAME_TREE -4057 4 783 64769 541423 3 /var/www/knoxxaibot_v1/node_modules/readable-stream/node_modules/safe-buffer/package.json
DUPTYPE_FIRST_OCCURRENCE 4898 4 787 64769 554233 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4898 6 787 64769 554337 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tar/node_modules/minipass/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7166 6 787 64769 554221 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-flush/node_modules/minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7166 6 787 64769 554226 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-pipeline/node_modules/minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7166 6 787 64769 554231 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-sized/node_modules/minipass/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7166 8 787 64769 554335 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tar/node_modules/fs-minipass/node_modules/minipass/LICENSE
